invoice_date,invoice_no,customer_id,gender,age,shopping_mall,category,quantity,price,payment_method,Sales amount
03-09-2021,I213143,C807295,Female,40,Emaar Square Mall,Food & Beverage,3,15.69,Cash,47.07
04-07-2022,I213146,C198767,Female,18,Metropol AVM,Food & Beverage,4,20.92,Cash,83.68
22-10-2021,I213148,C979616,Male,23,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
07-06-2022,I213150,C785025,Female,56,Metrocity,Clothing,5,1500.4,Cash,7502.0
27-03-2022,I213157,C276558,Male,60,Mall of Istanbul,Clothing,2,600.16,Debit Card,1200.32
28-08-2021,I213165,C193387,Female,46,Forum Istanbul,Cosmetics,5,203.3,Debit Card,1016.5
28-07-2021,I213167,C111668,Male,25,Mall of Istanbul,Clothing,1,300.08,Credit Card,300.08
02-12-2021,I213171,C259890,Male,62,Metropol AVM,Cosmetics,3,121.98,Cash,365.94
11-11-2022,I213173,C318245,Male,25,Forum Istanbul,Clothing,2,600.16,Cash,1200.32
26-01-2022,I213175,C313447,Male,34,Metropol AVM,Cosmetics,2,81.32,Debit Card,162.64
14-04-2022,I213183,C283989,Female,53,Mall of Istanbul,Food & Beverage,2,10.46,Debit Card,20.92
13-10-2021,I213184,C156524,Female,42,Emaar Square Mall,Clothing,3,900.24,Credit Card,2700.7200000000003
11-08-2022,I213186,C639535,Male,45,Kanyon,Souvenir,5,58.65,Cash,293.25
08-01-2022,I213187,C555978,Female,33,Kanyon,Clothing,4,1200.32,Credit Card,4801.28
30-04-2022,I213194,C179543,Female,49,Metropol AVM,Clothing,5,1500.4,Cash,7502.0
21-07-2022,I213195,C886430,Male,64,Kanyon,Toys,3,107.52,Debit Card,322.56
17-02-2021,I213199,C273265,Male,19,Metropol AVM,Clothing,4,1200.32,Cash,4801.28
25-01-2023,I213202,C921867,Female,27,Mall of Istanbul,Food & Beverage,1,5.23,Cash,5.23
30-05-2021,I213204,C197498,Female,27,Viaport Outlet,Food & Beverage,2,10.46,Cash,20.92
27-08-2022,I213209,C149454,Male,49,Istinye Park,Toys,1,35.84,Credit Card,35.84
16-01-2023,I213211,C869272,Male,58,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
21-08-2021,I213214,C157628,Male,25,Metrocity,Technology,3,3150.0,Credit Card,9450.0
02-02-2021,I213218,C261975,Male,23,Metrocity,Shoes,1,600.17,Debit Card,600.17
13-12-2022,I213219,C312293,Male,62,Metrocity,Food & Beverage,3,15.69,Debit Card,47.07
13-11-2021,I213229,C288868,Female,50,Metrocity,Clothing,4,1200.32,Cash,4801.28
07-10-2021,I213234,C176169,Female,69,Viaport Outlet,Shoes,2,1200.34,Credit Card,2400.68
10-08-2021,I213236,C209966,Female,57,Emaar Square Mall,Cosmetics,3,121.98,Debit Card,365.94
28-12-2021,I213237,C242953,Female,48,Metrocity,Food & Beverage,1,5.23,Cash,5.23
23-04-2021,I213240,C688854,Male,24,Metropol AVM,Souvenir,1,11.73,Credit Card,11.73
13-12-2022,I213241,C152562,Male,49,Kanyon,Clothing,4,1200.32,Debit Card,4801.28
19-12-2021,I213245,C143762,Male,50,Emaar Square Mall,Clothing,2,600.16,Credit Card,1200.32
28-04-2021,I213248,C951478,Female,66,Metropol AVM,Clothing,2,600.16,Cash,1200.32
18-06-2021,I213251,C145463,Female,44,Kanyon,Toys,1,35.84,Cash,35.84
03-09-2021,I213257,C118420,Male,42,Metrocity,Food & Beverage,5,26.15,Credit Card,130.75
23-05-2021,I213258,C156716,Male,62,Metropol AVM,Toys,5,179.2,Debit Card,896.0
22-10-2022,I213262,C254298,Male,55,Istinye Park,Clothing,4,1200.32,Credit Card,4801.28
11-04-2022,I213263,C973848,Female,66,Zorlu Center,Cosmetics,5,203.3,Cash,1016.5
14-12-2022,I213264,C181107,Female,38,Metrocity,Shoes,5,3000.85,Credit Card,15004.25
17-12-2022,I213267,C302393,Male,25,Metrocity,Clothing,2,600.16,Credit Card,1200.32
24-06-2021,I213268,C136682,Female,63,Metrocity,Shoes,1,600.17,Cash,600.17
13-11-2022,I213270,C223292,Female,39,Kanyon,Books,4,60.6,Cash,242.4
23-02-2022,I213274,C163063,Male,29,Mall of Istanbul,Cosmetics,3,121.98,Cash,365.94
01-04-2021,I213275,C224268,Female,56,Kanyon,Clothing,5,1500.4,Debit Card,7502.0
04-06-2022,I213280,C131526,Male,28,Kanyon,Technology,5,5250.0,Cash,26250.0
11-01-2022,I213283,C954778,Female,63,Kanyon,Cosmetics,2,81.32,Cash,162.64
06-01-2021,I213285,C202007,Male,32,Cevahir AVM,Toys,5,179.2,Credit Card,896.0
26-01-2022,I213288,C508655,Male,28,Metrocity,Cosmetics,5,203.3,Credit Card,1016.5
29-09-2022,I213290,C270992,Female,48,Metrocity,Cosmetics,5,203.3,Credit Card,1016.5
28-07-2022,I213296,C143171,Female,62,Metropol AVM,Clothing,2,600.16,Debit Card,1200.32
03-02-2022,I213297,C555992,Female,29,Viaport Outlet,Food & Beverage,4,20.92,Cash,83.68
28-09-2021,I213299,C672852,Male,19,Mall of Istanbul,Shoes,4,2400.68,Debit Card,9602.72
08-06-2022,I213300,C459842,Female,57,Metrocity,Food & Beverage,5,26.15,Debit Card,130.75
30-06-2022,I213304,C825460,Female,22,Istinye Park,Clothing,3,900.24,Cash,2700.7200000000003
13-02-2022,I213305,C692884,Male,63,Mall of Istanbul,Cosmetics,3,121.98,Debit Card,365.94
28-09-2021,I213308,C136821,Female,42,Mall of Istanbul,Clothing,1,300.08,Cash,300.08
23-02-2023,I213310,C290006,Female,44,Kanyon,Cosmetics,2,81.32,Credit Card,162.64
08-02-2021,I213313,C229810,Male,60,Istinye Park,Souvenir,5,58.65,Credit Card,293.25
08-02-2022,I213315,C274094,Female,35,Kanyon,Food & Beverage,3,15.69,Credit Card,47.07
09-06-2021,I213319,C164760,Male,38,Viaport Outlet,Cosmetics,3,121.98,Cash,365.94
12-03-2022,I213326,C278868,Male,36,Metrocity,Books,1,15.15,Cash,15.15
14-08-2022,I213328,C283035,Male,30,Zorlu Center,Technology,1,1050.0,Cash,1050.0
06-03-2022,I213330,C305545,Male,55,Zorlu Center,Cosmetics,2,81.32,Cash,162.64
18-05-2021,I213331,C950672,Female,54,Kanyon,Shoes,4,2400.68,Cash,9602.72
16-06-2021,I213336,C527656,Female,32,Metrocity,Food & Beverage,4,20.92,Cash,83.68
29-08-2021,I213337,C217872,Female,18,Kanyon,Clothing,1,300.08,Credit Card,300.08
08-06-2021,I213343,C183363,Male,34,Metropol AVM,Souvenir,5,58.65,Cash,293.25
04-08-2021,I213344,C559965,Male,38,Metropol AVM,Food & Beverage,3,15.69,Debit Card,47.07
19-04-2022,I213345,C111377,Female,62,Istinye Park,Cosmetics,5,203.3,Credit Card,1016.5
02-02-2021,I213346,C200533,Female,65,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
18-06-2021,I213351,C129247,Female,22,Kanyon,Toys,4,143.36,Debit Card,573.44
18-12-2021,I213352,C264876,Female,18,Istinye Park,Clothing,2,600.16,Cash,1200.32
03-03-2021,I213354,C157218,Female,56,Kanyon,Technology,5,5250.0,Credit Card,26250.0
31-08-2022,I213360,C290098,Female,54,Zorlu Center,Food & Beverage,1,5.23,Debit Card,5.23
18-08-2022,I213361,C562410,Female,41,Istinye Park,Books,2,30.3,Debit Card,60.6
31-01-2021,I213362,C246923,Male,21,Viaport Outlet,Food & Beverage,3,15.69,Cash,47.07
27-09-2022,I213366,C274886,Female,31,Kanyon,Books,3,45.45,Cash,136.35000000000002
31-01-2023,I213369,C155279,Male,50,Metrocity,Clothing,1,300.08,Debit Card,300.08
19-09-2022,I213375,C299864,Male,48,Metropol AVM,Souvenir,4,46.92,Debit Card,187.68
09-01-2021,I213377,C973880,Female,39,Metropol AVM,Cosmetics,4,162.64,Credit Card,650.56
17-08-2021,I213384,C103152,Male,47,Kanyon,Food & Beverage,3,15.69,Cash,47.07
05-07-2021,I213386,C296698,Male,19,Mall of Istanbul,Technology,3,3150.0,Debit Card,9450.0
16-11-2021,I213387,C218469,Female,19,Viaport Outlet,Clothing,1,300.08,Cash,300.08
20-08-2021,I213388,C295110,Female,69,Metropol AVM,Clothing,2,600.16,Debit Card,1200.32
20-02-2023,I213389,C232770,Male,27,Kanyon,Clothing,5,1500.4,Credit Card,7502.0
28-05-2022,I213392,C262378,Male,44,Metrocity,Clothing,2,600.16,Credit Card,1200.32
01-09-2021,I213393,C104739,Female,28,Mall of Istanbul,Cosmetics,4,162.64,Cash,650.56
01-12-2022,I213394,C158468,Female,50,Mall of Istanbul,Clothing,1,300.08,Credit Card,300.08
26-04-2022,I213399,C275592,Male,48,Metrocity,Clothing,1,300.08,Debit Card,300.08
14-03-2021,I213405,C323428,Female,68,Metrocity,Food & Beverage,5,26.15,Debit Card,130.75
03-03-2021,I213406,C275069,Female,45,Metrocity,Technology,2,2100.0,Credit Card,4200.0
21-08-2021,I213411,C236048,Male,48,Metrocity,Cosmetics,4,162.64,Credit Card,650.56
17-11-2022,I213413,C318297,Female,60,Emaar Square Mall,Cosmetics,1,40.66,Debit Card,40.66
09-05-2022,I213415,C579570,Female,27,Metropol AVM,Technology,3,3150.0,Cash,9450.0
13-01-2021,I213420,C184098,Male,63,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
09-02-2022,I213422,C175832,Female,69,Mall of Istanbul,Cosmetics,1,40.66,Cash,40.66
20-01-2021,I213434,C534657,Male,50,Istinye Park,Food & Beverage,2,10.46,Debit Card,20.92
08-02-2021,I213440,C235578,Female,38,Metrocity,Clothing,1,300.08,Credit Card,300.08
17-05-2021,I213446,C556156,Male,56,Kanyon,Shoes,5,3000.85,Debit Card,15004.25
30-06-2021,I213451,C283473,Female,34,Metrocity,Clothing,2,600.16,Credit Card,1200.32
17-12-2022,I213457,C442787,Male,37,Metrocity,Clothing,1,300.08,Credit Card,300.08
28-04-2021,I213469,C138907,Male,23,Mall of Istanbul,Books,1,15.15,Debit Card,15.15
30-12-2021,I213479,C118405,Female,63,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
21-11-2021,I213483,C109748,Female,66,Kanyon,Shoes,2,1200.34,Credit Card,2400.68
08-06-2022,I213486,C842398,Male,66,Kanyon,Clothing,2,600.16,Debit Card,1200.32
14-05-2022,I213487,C107930,Male,54,Emaar Square Mall,Technology,4,4200.0,Cash,16800.0
06-06-2021,I213488,C153619,Male,33,Mall of Istanbul,Food & Beverage,3,15.69,Debit Card,47.07
16-10-2021,I213491,C337721,Female,23,Istinye Park,Toys,4,143.36,Debit Card,573.44
17-07-2021,I213493,C120096,Female,40,Zorlu Center,Cosmetics,1,40.66,Cash,40.66
03-03-2022,I213494,C144398,Male,19,Istinye Park,Food & Beverage,2,10.46,Cash,20.92
10-09-2022,I213496,C294052,Female,29,Istinye Park,Cosmetics,4,162.64,Credit Card,650.56
27-01-2021,I213498,C651515,Male,37,Emaar Square Mall,Shoes,3,1800.51,Cash,5401.53
24-12-2021,I213505,C223090,Male,65,Cevahir AVM,Toys,5,179.2,Cash,896.0
17-08-2022,I213509,C242876,Male,40,Mall of Istanbul,Technology,2,2100.0,Cash,4200.0
30-04-2021,I213511,C174121,Female,23,Forum Istanbul,Food & Beverage,4,20.92,Credit Card,83.68
02-10-2022,I213514,C121944,Female,26,Metrocity,Clothing,4,1200.32,Credit Card,4801.28
07-02-2022,I213516,C863671,Male,69,Metrocity,Clothing,1,300.08,Credit Card,300.08
28-10-2022,I213518,C277566,Female,54,Emaar Square Mall,Food & Beverage,4,20.92,Cash,83.68
06-05-2021,I213520,C431209,Female,35,Istinye Park,Toys,5,179.2,Credit Card,896.0
31-03-2021,I213521,C495599,Female,49,Mall of Istanbul,Food & Beverage,5,26.15,Cash,130.75
17-12-2022,I213524,C311678,Female,30,Metropol AVM,Technology,3,3150.0,Cash,9450.0
13-01-2023,I213526,C313854,Male,38,Emaar Square Mall,Souvenir,4,46.92,Cash,187.68
03-03-2022,I213528,C177289,Male,35,Cevahir AVM,Cosmetics,2,81.32,Debit Card,162.64
01-11-2022,I213529,C538763,Male,57,Metrocity,Clothing,4,1200.32,Credit Card,4801.28
12-09-2022,I213533,C172360,Male,33,Metropol AVM,Clothing,2,600.16,Cash,1200.32
17-06-2022,I213537,C139503,Female,56,Emaar Square Mall,Clothing,5,1500.4,Credit Card,7502.0
16-11-2022,I213539,C274086,Male,20,Zorlu Center,Cosmetics,3,121.98,Debit Card,365.94
26-03-2022,I213548,C119770,Female,30,Mall of Istanbul,Cosmetics,5,203.3,Cash,1016.5
07-03-2023,I213549,C194518,Female,27,Cevahir AVM,Clothing,5,1500.4,Cash,7502.0
05-08-2021,I213558,C255305,Male,66,Kanyon,Clothing,2,600.16,Debit Card,1200.32
30-03-2021,I213559,C304366,Female,66,Metrocity,Clothing,4,1200.32,Credit Card,4801.28
26-07-2021,I213574,C138213,Male,19,Metrocity,Technology,3,3150.0,Credit Card,9450.0
28-04-2021,I213580,C328426,Female,67,Kanyon,Souvenir,3,35.19,Credit Card,105.57
17-09-2022,I213582,C340016,Female,58,Mall of Istanbul,Technology,2,2100.0,Cash,4200.0
12-10-2021,I213589,C203955,Male,68,Viaport Outlet,Technology,2,2100.0,Cash,4200.0
23-10-2022,I213591,C242770,Female,66,Mall of Istanbul,Cosmetics,2,81.32,Debit Card,162.64
10-01-2022,I213603,C223786,Female,60,Kanyon,Food & Beverage,5,26.15,Cash,130.75
25-02-2022,I213606,C312670,Female,48,Metrocity,Clothing,1,300.08,Credit Card,300.08
01-04-2021,I213607,C467614,Male,49,Metrocity,Toys,4,143.36,Debit Card,573.44
16-03-2022,I213608,C329713,Male,45,Kanyon,Food & Beverage,4,20.92,Cash,83.68
02-09-2021,I213609,C160346,Male,57,Zorlu Center,Toys,2,71.68,Cash,143.36
09-12-2021,I213612,C137313,Female,64,Kanyon,Clothing,3,900.24,Cash,2700.7200000000003
24-02-2022,I213613,C335399,Female,39,Metrocity,Clothing,4,1200.32,Credit Card,4801.28
07-12-2022,I213616,C962760,Female,65,Metrocity,Toys,4,143.36,Credit Card,573.44
28-04-2022,I213619,C151975,Female,35,Viaport Outlet,Food & Beverage,1,5.23,Cash,5.23
01-07-2022,I213621,C430595,Female,21,Metrocity,Souvenir,3,35.19,Cash,105.57
17-07-2022,I213633,C108659,Male,23,Metrocity,Shoes,2,1200.34,Credit Card,2400.68
08-07-2022,I213634,C203725,Female,58,Mall of Istanbul,Clothing,5,1500.4,Debit Card,7502.0
24-05-2022,I213639,C829407,Male,52,Emaar Square Mall,Clothing,5,1500.4,Credit Card,7502.0
28-08-2021,I213640,C692272,Female,28,Viaport Outlet,Clothing,2,600.16,Credit Card,1200.32
09-07-2022,I213641,C182789,Female,30,Forum Istanbul,Toys,2,71.68,Cash,143.36
20-04-2021,I213642,C217669,Female,45,Mall of Istanbul,Technology,4,4200.0,Debit Card,16800.0
19-01-2023,I213643,C123724,Female,49,Viaport Outlet,Food & Beverage,5,26.15,Cash,130.75
21-11-2022,I213646,C191880,Female,23,Metrocity,Clothing,4,1200.32,Debit Card,4801.28
07-07-2022,I213647,C334189,Male,56,Istinye Park,Clothing,5,1500.4,Cash,7502.0
15-07-2021,I213650,C786774,Female,42,Kanyon,Food & Beverage,2,10.46,Cash,20.92
20-11-2021,I213656,C394504,Female,65,Metropol AVM,Cosmetics,5,203.3,Debit Card,1016.5
29-03-2021,I213658,C332231,Female,66,Mall of Istanbul,Souvenir,4,46.92,Cash,187.68
13-01-2022,I213661,C921284,Male,41,Metrocity,Shoes,4,2400.68,Cash,9602.72
28-06-2021,I213662,C463065,Female,36,Zorlu Center,Cosmetics,3,121.98,Cash,365.94
31-05-2021,I213664,C117101,Male,35,Istinye Park,Clothing,5,1500.4,Cash,7502.0
23-11-2022,I213665,C144753,Female,30,Metrocity,Clothing,4,1200.32,Credit Card,4801.28
05-05-2021,I213666,C270201,Male,36,Kanyon,Food & Beverage,3,15.69,Cash,47.07
12-01-2021,I213669,C287693,Male,57,Kanyon,Clothing,5,1500.4,Cash,7502.0
28-01-2022,I213670,C439440,Female,31,Metropol AVM,Clothing,4,1200.32,Credit Card,4801.28
27-10-2021,I213672,C135686,Male,48,Mall of Istanbul,Technology,2,2100.0,Cash,4200.0
07-12-2021,I213680,C740398,Male,45,Kanyon,Food & Beverage,3,15.69,Credit Card,47.07
02-11-2021,I213685,C201507,Female,55,Metrocity,Shoes,2,1200.34,Cash,2400.68
18-02-2022,I213687,C283140,Female,42,Metropol AVM,Food & Beverage,4,20.92,Cash,83.68
17-09-2021,I213688,C184460,Male,52,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
23-10-2021,I213689,C256048,Female,68,Zorlu Center,Clothing,2,600.16,Credit Card,1200.32
12-09-2021,I213690,C273312,Female,57,Metropol AVM,Cosmetics,2,81.32,Credit Card,162.64
13-02-2021,I213692,C104323,Female,61,Metrocity,Clothing,5,1500.4,Credit Card,7502.0
05-05-2022,I213700,C281173,Female,48,Mall of Istanbul,Clothing,5,1500.4,Credit Card,7502.0
05-01-2022,I213702,C244356,Male,50,Forum Istanbul,Toys,3,107.52,Cash,322.56
03-10-2021,I213710,C109776,Male,43,Forum Istanbul,Food & Beverage,1,5.23,Debit Card,5.23
05-09-2021,I213711,C736391,Male,33,Metropol AVM,Cosmetics,5,203.3,Cash,1016.5
28-06-2021,I213713,C947649,Male,22,Metrocity,Clothing,4,1200.32,Cash,4801.28
31-01-2023,I213716,C112758,Male,57,Metropol AVM,Shoes,2,1200.34,Debit Card,2400.68
17-01-2023,I213721,C114955,Male,45,Metrocity,Shoes,2,1200.34,Credit Card,2400.68
08-12-2022,I213728,C303745,Female,29,Istinye Park,Clothing,2,600.16,Credit Card,1200.32
16-10-2021,I213730,C526857,Female,59,Kanyon,Clothing,5,1500.4,Credit Card,7502.0
29-01-2022,I213734,C136357,Male,42,Mall of Istanbul,Clothing,3,900.24,Credit Card,2700.7200000000003
18-09-2022,I213736,C921469,Female,60,Istinye Park,Technology,1,1050.0,Credit Card,1050.0
14-10-2021,I213739,C326881,Female,24,Viaport Outlet,Cosmetics,1,40.66,Credit Card,40.66
13-09-2022,I213740,C968145,Male,69,Istinye Park,Technology,5,5250.0,Cash,26250.0
03-10-2022,I213745,C123939,Female,59,Metrocity,Books,2,30.3,Credit Card,60.6
28-11-2022,I213747,C286290,Male,40,Metropol AVM,Toys,3,107.52,Cash,322.56
11-06-2022,I213752,C130337,Male,68,Metrocity,Food & Beverage,3,15.69,Debit Card,47.07
26-06-2022,I213755,C799745,Male,38,Viaport Outlet,Clothing,1,300.08,Debit Card,300.08
26-02-2023,I213763,C262982,Female,37,Istinye Park,Clothing,4,1200.32,Cash,4801.28
02-07-2022,I213765,C214527,Female,58,Cevahir AVM,Food & Beverage,4,20.92,Debit Card,83.68
04-11-2022,I213770,C187188,Female,27,Istinye Park,Clothing,4,1200.32,Debit Card,4801.28
08-10-2021,I213771,C120902,Female,19,Istinye Park,Books,4,60.6,Cash,242.4
03-10-2022,I213772,C411654,Female,41,Metrocity,Souvenir,1,11.73,Cash,11.73
19-05-2022,I213775,C167374,Female,26,Kanyon,Souvenir,1,11.73,Credit Card,11.73
18-12-2021,I213779,C319855,Male,57,Forum Istanbul,Food & Beverage,4,20.92,Credit Card,83.68
12-05-2022,I213780,C480692,Female,30,Metropol AVM,Cosmetics,1,40.66,Cash,40.66
02-05-2022,I213781,C780304,Female,29,Istinye Park,Toys,4,143.36,Cash,573.44
28-09-2022,I213782,C376219,Female,55,Kanyon,Clothing,4,1200.32,Credit Card,4801.28
08-10-2021,I213784,C201476,Female,65,Zorlu Center,Cosmetics,5,203.3,Cash,1016.5
15-10-2021,I213788,C240253,Male,42,Forum Istanbul,Clothing,4,1200.32,Cash,4801.28
16-12-2022,I213789,C174454,Male,38,Metrocity,Clothing,2,600.16,Cash,1200.32
28-10-2021,I213794,C195708,Male,27,Emaar Square Mall,Clothing,2,600.16,Cash,1200.32
07-03-2022,I213800,C113125,Male,32,Metropol AVM,Clothing,2,600.16,Cash,1200.32
16-05-2021,I213801,C205476,Female,54,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
05-11-2022,I213804,C188277,Female,36,Forum Istanbul,Food & Beverage,3,15.69,Credit Card,47.07
05-12-2022,I213806,C289176,Male,23,Viaport Outlet,Clothing,2,600.16,Credit Card,1200.32
02-03-2022,I213807,C123303,Male,40,Emaar Square Mall,Clothing,1,300.08,Credit Card,300.08
30-03-2022,I213808,C222612,Male,69,Forum Istanbul,Clothing,5,1500.4,Credit Card,7502.0
24-01-2022,I213809,C231086,Female,24,Kanyon,Souvenir,4,46.92,Credit Card,187.68
05-10-2022,I213812,C220219,Female,43,Kanyon,Toys,2,71.68,Cash,143.36
05-10-2022,I213818,C301349,Male,18,Mall of Istanbul,Cosmetics,3,121.98,Cash,365.94
12-12-2021,I213821,C310953,Female,31,Istinye Park,Food & Beverage,1,5.23,Cash,5.23
16-02-2021,I213830,C316651,Male,63,Istinye Park,Food & Beverage,3,15.69,Cash,47.07
01-11-2022,I213833,C339806,Female,58,Emaar Square Mall,Clothing,1,300.08,Cash,300.08
19-03-2021,I213835,C509633,Male,26,Mall of Istanbul,Technology,5,5250.0,Credit Card,26250.0
21-07-2022,I213842,C203609,Female,36,Mall of Istanbul,Shoes,3,1800.51,Cash,5401.53
09-04-2021,I213843,C289074,Female,52,Mall of Istanbul,Cosmetics,3,121.98,Cash,365.94
31-01-2023,I213846,C191253,Female,43,Forum Istanbul,Souvenir,2,23.46,Credit Card,46.92
15-01-2021,I213847,C205398,Male,25,Emaar Square Mall,Food & Beverage,5,26.15,Credit Card,130.75
17-11-2021,I213849,C291332,Female,69,Mall of Istanbul,Shoes,1,600.17,Cash,600.17
27-02-2021,I213852,C669433,Male,66,Metrocity,Cosmetics,4,162.64,Credit Card,650.56
20-11-2022,I213854,C543770,Female,19,Istinye Park,Toys,4,143.36,Credit Card,573.44
20-02-2023,I213860,C842262,Female,19,Kanyon,Shoes,3,1800.51,Cash,5401.53
01-03-2021,I213869,C331168,Female,58,Mall of Istanbul,Books,4,60.6,Cash,242.4
20-05-2021,I213873,C130467,Female,50,Metrocity,Shoes,3,1800.51,Debit Card,5401.53
08-11-2022,I213874,C106021,Female,28,Forum Istanbul,Cosmetics,4,162.64,Debit Card,650.56
21-03-2022,I213875,C296756,Female,45,Cevahir AVM,Food & Beverage,1,5.23,Credit Card,5.23
14-07-2022,I213877,C953832,Male,20,Mall of Istanbul,Technology,3,3150.0,Cash,9450.0
12-06-2022,I213882,C300601,Male,34,Istinye Park,Shoes,2,1200.34,Cash,2400.68
07-06-2022,I213885,C124079,Female,34,Forum Istanbul,Shoes,2,1200.34,Credit Card,2400.68
31-01-2022,I213890,C844386,Male,53,Metropol AVM,Shoes,2,1200.34,Cash,2400.68
07-03-2023,I213892,C212052,Female,38,Istinye Park,Cosmetics,5,203.3,Credit Card,1016.5
09-11-2022,I213895,C139759,Female,64,Metropol AVM,Food & Beverage,5,26.15,Cash,130.75
11-08-2022,I213907,C131129,Female,43,Istinye Park,Clothing,1,300.08,Cash,300.08
02-11-2021,I213910,C803201,Female,26,Kanyon,Clothing,3,900.24,Cash,2700.7200000000003
06-06-2021,I213912,C138408,Male,19,Mall of Istanbul,Food & Beverage,5,26.15,Credit Card,130.75
10-02-2023,I213913,C854059,Female,65,Mall of Istanbul,Clothing,3,900.24,Debit Card,2700.7200000000003
02-02-2022,I213914,C113247,Female,22,Mall of Istanbul,Food & Beverage,3,15.69,Cash,47.07
05-03-2022,I213915,C111698,Female,63,Metrocity,Toys,4,143.36,Credit Card,573.44
03-01-2023,I213923,C209017,Female,67,Kanyon,Toys,5,179.2,Cash,896.0
09-12-2022,I213929,C281750,Male,35,Metrocity,Food & Beverage,2,10.46,Cash,20.92
09-02-2023,I213934,C228052,Male,56,Mall of Istanbul,Books,3,45.45,Debit Card,136.35000000000002
31-10-2022,I213935,C304162,Female,40,Kanyon,Cosmetics,5,203.3,Credit Card,1016.5
13-07-2021,I213942,C656188,Female,31,Mall of Istanbul,Toys,2,71.68,Credit Card,143.36
27-04-2022,I213943,C920367,Male,65,Viaport Outlet,Technology,4,4200.0,Cash,16800.0
22-07-2021,I213945,C645130,Female,46,Cevahir AVM,Shoes,5,3000.85,Credit Card,15004.25
15-07-2021,I213951,C364692,Female,68,Kanyon,Books,3,45.45,Cash,136.35000000000002
10-08-2021,I213954,C236134,Female,32,Zorlu Center,Shoes,3,1800.51,Debit Card,5401.53
17-06-2022,I213959,C277211,Male,57,Kanyon,Clothing,1,300.08,Cash,300.08
14-11-2021,I213968,C209551,Female,43,Metrocity,Shoes,1,600.17,Cash,600.17
29-07-2022,I213975,C285438,Male,38,Viaport Outlet,Clothing,4,1200.32,Cash,4801.28
